"SC_L_G10a"	"SC_L_G10b"	"SC_L_G10c"	"SC_L_G10d"	"SC_L_G11a"	"SC_L_G11b_merged"	"SC_L_G11c_merged"	"SC_L_G11d_merged"	"SC_L_G12a"	"SC_L_G12b"	"SC_L_G12c"	"SC_L_G12d"	"SC_L_G13a"	"SC_L_G13b"	"SC_L_G13c_merged"	"SC_L_G14a"	"SC_L_G14b_merged"	"SC_L_G14c_merged"	"SC_L_G14d"	"SC_L_G1a"	"SC_L_G1b"	"SC_L_G1c"	"SC_L_G1d"	"SC_L_G2a"	"SC_L_G2b"	"SC_L_G2c"	"SC_L_G2d"	"SC_L_G3a"	"SC_L_G3b"	"SC_L_G3c"	"SC_L_G3d"	"SC_L_G4a"	"SC_L_G4b"	"SC_L_G4c"	"SC_L_G4d"	"SC_L_G5a_merged"	"SC_L_G5b"	"SC_L_G5c"	"SC_L_G5d"	"SC_L_G6a"	"SC_L_G6b"	"SC_L_G6c_merged"	"SC_L_G6d"	"SC_L_G7a_merged"	"SC_L_G7b"	"SC_L_G7c"	"SC_L_G7d"	"SC_L_G8a"	"SC_L_G8b"	"SC_L_G8c"	"SC_L_G8d"	"SC_L_G9a"	"SC_L_G9b_merged"	"SC_L_G9c"	"SC_L_G9d_merged"
"Prepl"	992.06918291791	1037.40060695904	990.046483897975	817.271113678564	648.45007090784	705.903479252899	867.11990880373	1068.03459540802	759.786016952742	878.008913071391	700.564348965651	889.156194348693	609.739587460874	1124.38287867957	1145.04218965385	1346.91656895028	1006.02433663393	1232.44003080217	1297.37732628167	498.146968153825	517.50891400991	251.435072741896	292.223199132264	368.052899856247	299.264247645749	288.68539572637	203.66945611112	451.906511911467	486.190644295054	296.070898034752	470.332821018388	489.262567705863	555.120531670776	390.590546526517	459.766871218845	674.047309176357	686.150839901121	794.153513723446	850.826553783588	609.23704387973	689.075574057018	813.595689169159	868.728069265372	643.366687956229	626.422796929403	625.30143312235	547.583527973619	714.944741146424	1028.8136310398	855.402753832955	788.794802863408	1020.04408908761	932.619492956676	915.67299025988	1027.16583944242
"Primpol"	572.062323233973	709.007578425058	585.42642265953	454.13864286287	532.236880489115	809.873759142861	596.144937302564	467.143988191165	473.015499784938	713.769598743919	441.82258274767	496.688095892776	441.733383926628	1582.64382837357	783.231037717225	1017.99921389527	1364.7992807829	799.931263604132	1792.39833142712	324.741377973696	309.581225345214	302.194265830636	352.034965036529	244.253288086418	246.971758057124	183.647282257855	185.060064182185	392.870513465801	214.324177673806	289.217405024688	331.06760628422	318.22624151625	201.4881929768	198.181410306558	432.138353533891	337.023654588179	356.931454682005	419.331796331849	480.851221068365	783.220517204532	573.288284973666	387.340328102781	456.616290505262	596.83669105258	416.257541262581	356.503024858067	264.609723121398	682.051478360255	630.082624120626	518.060822743902	584.224188102103	615.605555519538	420.254462875539	377.853011040974	369.571492907493
"Prkaca"	2109.3059730264	1903.07274945536	2576.05179985865	2272.47764906037	2066.44631030269	1902.10890998688	2532.06120910925	2759.25090120383	2033.10945459457	2661.91643409997	2131.58379245282	2777.3220938579	1880.03039467103	1558.4739470606	1319.70964231292	712.106073694105	1267.83307966156	1698.54171195733	1567.17550444152	2995.18746674768	2222.51596106042	2895.63489875996	2503.54962999279	3057.62734835122	3056.2755059569	3148.43274306271	2851.37238555568	2326.29946256136	2429.28532904201	2763.32838165768	2657.7140081305	1868.24294760961	1931.27118302253	3219.96689464102	2842.19520389831	2224.16991936784	2050.69314025376	2616.72411454009	2293.38021698868	1746.91202707818	1886.48558799216	2550.29216026551	2081.92105943822	1635.70835268983	1791.29223725326	2208.85701051012	2106.86101311801	1594.35579622369	1676.4228928272	2449.01479842572	2282.5288863232	2440.05283415956	2383.36092644484	2321.35973936365	2364.04300040591
"Prkn"	1021.73854165938	961.076844975609	220.302896682971	381.869035648936	538.096369081656	893.049983054831	336.719718685055	304.322017203373	975.64317253829	420.411326611831	326.930029517304	313.598911206403	714.641021862745	3335.44362119048	3317.29535089791	4634.44553272515	7066.41190671785	5253.09192004603	5292.73643416176	2320.48207950136	660.747988423368	753.124771874788	1462.82490325859	489.621887990583	429.050426624748	556.363168759036	528.299959760316	969.17430781635	662.987242220528	993.756486459235	427.802725500768	973.591395233179	1277.4625568325	408.869414467413	608.535812599364	621.911053217965	619.641873190189	245.976752038235	444.670668026814	1104.64761199103	844.399986242001	424.445359533187	517.142426478669	1402.16356053882	739.651364904939	505.113625197535	479.135586976916	1612.73732542772	1374.0883930753	602.396305516165	391.632933664659	743.55845441386	252.481644036772	380.611062216456	459.795519345003
"Prodh"	7873.50607601766	7163.38676615572	8389.94179040846	8166.46561517456	5550.88886000024	4956.64629075408	4281.40454971842	9648.17095942541	7172.38000003388	9555.83582920405	6349.91525902466	6871.94739856187	2824.14330428787	15579.9054943434	7585.55794405072	10467.7948246258	18891.4401334656	15564.0169477623	18454.1953861332	9187.34345063448	5131.19329471434	4523.47041665233	5835.91944465896	6473.82744610783	5803.20628434736	6666.87071163386	4085.79538350836	6709.72234715206	5113.75820037267	6360.04151333911	6323.64145706105	4336.75761694239	4787.0579181733	7273.06534911446	4339.80254712888	4567.50842378344	4978.19615831331	4953.50325890332	5825.06903968983	5707.24769953935	4478.04987129677	3861.63827106207	5870.14509918558	5860.09518696154	3756.09299953378	4463.19048888368	5721.246190139	5901.43832340079	4434.23932969453	3985.67301049695	6164.76312050957	6073.73620765497	3613.69493126246	5837.87498810265	5791.68846631555
"Prodh2"	17146.1078501878	20633.5264962057	11234.5700300479	12324.1985734083	12521.7271222595	15678.7182074063	11643.9277917845	9879.80459672352	15018.826568954	10613.5783315395	9319.3740128404	13216.2223776686	11080.2140086976	18345.9067118002	33092.551030771	23293.9270849961	26205.1158530429	34432.7368060571	35406.905259029	19166.0469582728	8542.36254264127	8137.99714311096	10836.1830742555	8256.09573086627	9565.11538475319	14903.89180331	11538.8568510467	10107.8063053044	9092.51559991247	10923.0971594395	8192.46388951177	13597.3879320742	16408.2663818046	10127.4548849376	13159.6755004026	10916.0285912884	11560.3668971386	9656.34449430101	12289.7168879852	14866.4454647399	9714.83596211533	10197.5486379956	10435.4179140033	14945.9718900319	14095.7348219329	12855.2229692556	10318.9444707468	12731.6275960581	19663.1347983569	9081.94575516371	8702.54453065657	13746.4362637306	10543.3702819264	9977.70980250048	10593.5152579657
"Prorp"	412.58951999857	406.725310569615	465.181415306673	416.665513196386	393.562317132318	458.563655514674	484.20117858405	516.572086526745	398.985067363901	473.091861396114	400.722807608352	499.504852580259	339.290576893551	360.61462918958	331.313660202508	519.689420986922	707.853268185801	608.871565472961	429.331013941313	145.030129968835	496.716145143441	305.735604883339	290.514291535	371.398835309486	410.779556768481	307.660022675521	376.323259007348	342.971038589107	356.095034500837	470.149620490369	385.272629983147	366.741353271958	352.947004704259	308.816663633035	403.09298878817	320.265572315838	404.596214158173	436.90156433458	350.134384273082	384.532964772105	354.892747840841	406.345344201282	422.792861578946	241.598060845872	329.095981741845	339.449349409276	356.430131775511	329.900076767159	325.11912871871	383.343103510287	375.046127062391	481.389228008011	505.785703852165	491.852459627546	464.133212923729
"Prxl2a"	2838.98676457443	3333.13902661865	4117.29437585585	3852.5946166638	3129.94348984883	4854.8648588618	5311.99788395236	4456.28227739207	2717.30650370688	4207.21212110562	4196.84749320356	4353.76691995237	4829.56369476738	2565.87460018537	1778.55826794903	1216.99421370355	773.305453942708	1392.00637209853	1184.76591278887	1983.1293858782	1739.66166182796	3067.9800659915	1647.38692376317	2334.90529045168	2550.99144993187	2726.2472934441	1627.28793867463	3437.44129044943	3387.48953194941	3698.14482823037	4667.46950219843	2567.1894729037	2305.46354140801	1872.1408954202	2978.21252173193	3712.84622789408	3288.86840385562	3841.92260326387	3463.99617507502	4548.93060933626	4412.15466612738	4349.43368425693	4037.44930552021	3138.98517573081	3051.46917723998	4519.22399392971	3612.71571504546	2830.75549742143	3485.17190003857	3871.7653454539	5422.96426968593	3379.56712674025	3002.64000774676	3277.48414686393	4581.47195785087
"Ptcd1"	474.709739863523	496.104452892321	510.821856053742	360.455818696659	500.986274662231	484.829831486875	420.233316459185	424.500138646743	504.965475882437	425.576084924016	439.954411150429	404.674044101676	362.23776566896	567.508813228642	716.691055751868	1021.28838744582	826.636864559446	776.836135258606	922.005947972328	759.831767880202	538.30168287638	557.170677625235	716.032283253911	482.930017084106	458.031806396757	425.573775859531	587.22970086861	540.460509579966	467.843827529202	468.778921888357	458.65789283708	437.458295831124	547.581857783889	415.603734235112	400.96771819702	535.327628144207	424.548904171453	419.331796331849	397.986083457069	371.557926083475	514.923960395066	473.315400929333	413.891959229916	412.506318703507	471.64993422903	446.643880801678	375.628944494098	499.203635225378	645.856598020725	456.725926182256	385.182508874888	481.389228008011	390.647494845168	447.723640819841	418.153660989229
"Ptcd2"	709.283107413272	788.344120486785	937.384436882125	836.899895884818	717.787352586238	734.358503222784	891.996299630066	881.95234285054	535.356916560547	853.218073172905	812.654644800155	845.965925140626	540.078478678382	436.991454138579	396.467392543587	358.519917009965	317.564308672397	661.360493530975	504.405289603182	394.103614045748	523.284683139485	1034.07100338921	676.727408516823	1225.1700317942	1021.27862196581	1080.87607085343	878.776841088589	496.183510745716	669.658811953564	574.322714243337	487.011289848827	592.871111455339	897.78752652928	942.8047674778	653.16649501352	527.879591578722	590.821320948785	757.842659851135	618.570745549111	717.165774789692	694.723734500108	876.040742064233	738.774894969528	601.310729216393	614.203886716215	590.382002441491	725.381228367492	546.60863159368	649.361925554081	673.588596168076	801.695652442949	637.080167921382	784.584652804823	860.511966750248	708.779130763901
"Ptcd3"	1228.496885389	1260.34633275276	1238.43580565607	1076.90636922492	1106.46676255811	1267.34299065869	1276.69191490877	1415.96964055455	1008.37241634548	1052.57774402323	915.40408264845	1553.9107725946	627.769521498696	1127.28326443713	1312.77839419153	1325.53694087171	1420.55484642767	1897.99963857778	1531.98443772501	469.771507942532	370.804378118708	319.90096109415	234.120340825264	419.914899381445	491.423396134072	225.662527645261	404.237346900751	563.653223255049	557.076072708569	415.32167640986	547.88770107993	492.551727824894	400.235049994732	764.826316474338	527.06710660527	1004.55393176974	741.574978826899	952.281425748026	1119.26291505962	866.378719708929	965.835435768443	1325.82612306209	1307.54255507257	1165.03953785676	780.381065615563	1000.48229299576	1081.811360143	1042.90992010263	1141.86044399051	966.024620845923	1030.22498785197	1058.51943630758	1245.95990461143	1181.36525349794	1502.57705567084
"Ptdss1"	1369.42633941098	1171.97145045615	1861.60336201029	2096.7108265771	1751.98708916968	1504.83299840734	1494.36033463921	2121.53151483498	1507.10375055036	1797.33589264026	1747.67452921964	1803.66319888473	1871.83497010838	1023.8361724176	1053.54971445149	994.974999041417	950.268770989158	1062.3759038942	912.621663514595	1617.40123204375	1066.20698131953	1172.18322644462	1613.20877181788	1555.30232984708	1202.72726053839	1117.46999425536	1151.71458937963	1778.10804842303	1663.72270217604	1805.21005885078	1572.77961071042	1919.22492945459	1719.50298019997	1803.83565206212	1953.12367326711	1284.7863075461	1299.14181642022	1561.36671650937	1605.9497091992	1418.99741294737	1479.81803608966	1518.59128634688	1332.46508164986	1253.62549350025	1438.57302909925	1321.25380738969	1524.21878365827	1352.4935698548	1269.80489895798	1745.85401998685	1470.69685206776	1711.70556353034	2059.329109668	1972.00659046932	1773.24913498337
"Ptges2"	270.732898515916	456.938311874506	337.037100901438	505.887250497539	365.241455601705	360.065495618921	458.436345228201	483.620020969692	376.386303782743	478.256619708299	356.820775073171	430.963773184847	367.155020406548	454.393768683921	573.907344451206	411.146693818768	547.859036335586	487.097252378369	720.243832131056	595.884664437171	242.582303442146	407.253991060818	266.589585173294	479.026425721994	363.527307140205	271.066099273586	279.140878934022	409.035132087829	366.102389100392	346.786746309223	363.590620503576	437.458295831124	478.363124822471	656.115154510061	378.29816522475	366.815800850117	293.747936306619	357.251949388866	351.301498887325	300.195213296014	400.078031385563	468.790397096356	469.967644028808	374.924398127483	275.332776803821	321.583594177208	387.315178322803	375.370175324509	340.01677073547	329.675069018847	361.223788227168	434.860901137348	511.542614302515	584.706849202092	456.325364482022
"Ptgr3"	1664.26559190434	1999.48171196075	2520.75665049201	2346.53169102033	1533.23284838149	1938.22490194866	3044.69254863769	3663.49434722532	1638.79999348884	2504.90778140956	2084.87950252178	3227.0642449593	1965.26281012255	1532.37047524258	1476.35584985636	1647.87594882562	1961.14141767916	1780.42443972783	2097.38757630346	1447.14847077599	1492.45874308215	1417.71606743201	1532.89011474644	1077.94887185171	1350.78430937366	1095.78470631347	1205.47505495211	1178.6115403974	1426.88197665324	1396.74187545098	1450.1928648067	1193.1428331785	943.019569850603	1301.64780652802	1758.30720241167	1619.01694842222	1769.13851451081	2159.91014646908	1918.73642581649	2177.44740174634	2084.17120350032	2508.66212500212	2423.71570964099	1643.76162138469	1789.66304922483	1978.2263520598	1971.63459310013	1777.20363935857	1693.07319861064	2400.82309398443	2329.52483836296	2285.25666976294	3111.19889052478	2519.0200736065	3369.5203719547
"Ptpmt1"	1826.51989752176	1864.91086846364	1827.37303144999	1782.65031127704	2317.42773834985	1902.10890998688	1755.56243831575	1662.14095383371	2491.3188678953	2004.95917679008	2201.64022734938	1838.40319803035	2220.14051402085	1448.25928827343	1344.66213554993	3614.8017320546	1985.38296795949	2773.51495858546	2679.21321268295	1406.16169491523	2929.47010252039	2327.84020397662	1414.97549053517	1651.21914617325	1872.44914526982	1812.75453889211	1285.08189820367	2454.21079252697	2196.61433460235	2552.24079694772	2449.23314775001	1629.77883897987	1655.76691915629	1682.61789624354	1804.35473188659	2714.80932811914	2330.03080043967	2198.56363607509	2235.0244862765	2096.05852269948	2183.95537132825	1973.80667194431	2130.87602235789	2134.11620413854	2292.26755599394	2195.05165419443	2648.60142417727	2555.0325593609	1743.02411596095	2342.77399545287	2142.46251945961	2077.66874987844	1436.7603652516	1635.52434706057	1813.15591590765
"Ptrh1"	9.27167460670944	36.1533609395214	19.3094172391449	14.2754779681845	24.414535802253	36.1159919617763	29.3186034738966	25.1986383671583	5.45487396786584	18.5931299238648	18.6817159724174	35.678918041447	38.518495444437	8.70115727267082	60.9949834682441	0	0	56.688042302655	0	44.1396047731238	8.08607678140485	17.7066952635138	47.8494127234117	36.2476340767516	11.97056990583	0	39.2864940721957	42.8713798236384	20.8486554157399	6.85349301006369	19.1802391550052	13.9789305058818	57.5680551362287	47.14023837389	37.5464471103217	24.206118837825	6.65089667109326	26.940310937521	29.1778653560901	50.1308312969768	15.0617611815742	21.7200183982868	25.8126168121883	17.0013450224873	26.8816024690121	26.7986328481007	15.8598887675286	15.4791824876086	44.6929260502809	15.3337241404115	28.5661669261281	30.4223675692795	19.7379786869138	25.7418109711613	24.2910840408681
"Ptrh2"	700.011432806563	652.76901696358	555.584596017215	601.354509409773	633.801349426488	601.933199362938	724.080661552295	566.969363261061	775.371371146644	577.419979302244	638.914686256673	515.466473809327	769.550366432475	676.756676763286	597.473588063936	394.700826066017	618.159532148559	461.902566910523	699.129192101155	1324.18814319371	784.349447796271	1168.64188739191	948.443716481911	813.619971045855	957.015562471354	1344.48785239699	1494.95448495776	1142.76825562682	897.326129093444	1174.68870192492	1051.5774597592	993.326355947365	952.614245706641	766.750407836538	784.224848134454	868.627264449643	905.630430047199	874.974446536009	738.783550816202	702.421412643523	842.517266094304	638.025540449674	659.556864063156	825.907445039777	1028.83223995037	702.449012533549	701.174029722317	652.060562290514	736.995113887965	638.540083847135	800.774163187268	618.289882069768	551.018571676343	615.964762524216	619.422643042136
"Pus1"	506.233433526335	446.895711613528	440.605793365943	442.53981701372	522.471066168214	489.207527482242	484.20117858405	566.969363261061	491.71792481762	502.014507944348	476.383757296642	392.468098455917	429.440247082659	643.885638177641	960.670989624844	1057.46929650187	1355.10266067076	1287.0285159825	1149.57484607237	346.811180360258	399.683223766583	316.359622041447	288.805383937735	499.102038441426	379.278057016297	319.180331894648	433.185289901316	343.673848094413	467.009881312573	338.562554697146	461.159663161646	462.949286753615	335.813654961334	527.201033242688	389.632941710885	399.400960824112	373.558696359738	434.558928600883	498.35794028202	683.548629096425	577.995085342908	496.84542086081	570.547840572852	645.156303221754	430.105639504193	494.556588014949	585.981153410793	749.772901743543	653.743584970775	485.20284244302	501.290155090764	422.334043902939	508.25295118803	457.83649512994	561.297549087202
"Pusl1"	280.931740583296	401.704010439126	206.259684145411	231.976516982998	289.068103898675	267.039455717376	230.995057673125	251.017205272846	219.753494134024	195.22786420058	241.928221842805	187.783779165511	328.636524962111	424.423115855832	557.272348959866	476.93016482977	615.735377120526	705.451193099707	563.057067464017	517.063941628021	414.700223503477	378.923278639196	105.952271030412	277.154986709931	299.264247645749	178.225960272383	445.591551187273	298.694039754858	291.047229603728	250.837844168331	271.85904193616	433.346845682335	470.139116945867	244.359602999348	425.054118230057	312.817535750354	355.822971903489	234.263573369748	306.951143546068	274.245135918756	359.599548210083	244.350206980726	260.796438826592	432.192086624282	287.551687017008	238.751456283079	284.64326682775	348.281605971194	379.451705485718	210.291073925643	233.136781687432	241.589389520749	268.107543830579	221.563444430352	246.380995271662
"Pxmp2"	4798.09160897213	8544.24430204021	5590.95399151605	6341.88108736597	5726.67351777646	8676.59346281703	7405.16848348267	5384.75518338198	5699.5640287101	5792.79292294631	4910.4890433499	6621.25605337591	7365.22805445011	3163.3540662421	1656.56830101254	1299.22355246731	1299.34709502599	1715.3381689359	1489.75515766521	2556.94424792881	2189.01650010888	3235.60344781943	4687.53353929708	5297.73113429446	5516.54263660248	11702.6011708889	4208.82414126076	3911.13489702537	5208.82806906845	3743.37788209679	4629.94294732994	3169.10577468638	3819.36632469288	4780.40498938489	3490.40273419915	5178.24742215318	3697.89854912785	4865.65441888967	4750.15647997147	8920.92887291849	5612.38876028407	5683.40481421837	5407.298177036	4469.56412564863	3183.4334075424	5369.47152701945	5417.40411059266	4239.36110379381	4806.68038011354	4784.12193180838	5171.39770288486	6310.85171959201	4296.30002751823	5593.32778387661	6184.68350454816
"Pxmp4"	4254.77147701896	3586.2125531953	4491.19490966838	4390.60169258975	4775.48320292069	4668.81277905871	3800.75714125241	3839.88481579543	5150.95956108474	4558.41568633418	5909.96084787423	4100.25881807893	4169.83201747437	4316.74080249725	8528.20768855995	6468.15978715685	5034.96999322572	8360.43646108046	6791.87587628471	5438.62987383132	4855.11153032066	4656.86085430414	5042.98631952814	3637.03183767037	5478.11080690482	4427.18706638585	6129.7269303697	4741.15292279122	4214.76417884597	5392.32830031811	3735.14309457688	5683.66868568558	8071.1783968972	4276.29305248859	6052.06222006562	5038.59673655034	5736.39837881794	7032.59247255984	6692.23519807283	3348.73953063805	2942.69159085005	3668.87310777727	4216.35744273573	4102.69299621601	7571.65136210507	6428.42356441107	6988.36782956576	4765.65330837251	4510.48020354501	4555.21133571224	3410.43173527742	4628.6737481142	5721.54657186913	5695.37567736943	3670.55630631832
"Pycr1"	6.49017222469661	1.00426002609782	9.65470861957245	12.4910432221615	0	17.5107839814673	9.7728678246322	5.81507039242114	14.8060864842073	9.29656496193238	9.34085798620868	7.51135116662043	58.1875143947877	0	0	9.86752065165042	70.3004958129734	8.39822848928223	39.8832089453679	50.4452625978557	23.1030765182996	0	0	50.7466877074522	52.2924895886256	46.0812368765097	89.9453943231849	9.13652356897212	0	27.4139720402548	3.33569376608786	39.4699214283721	15.0773477737742	41.3679642872912	17.0021647292023	5.58602742411346	11.0848277851554	5.8565893342437	8.16980229970524	2.94887242923393	18.8272014769677	12.670010732334	1.78018046980609	8.0532686948624	8.14594014212487	32.4831913310312	4.17365493882331	0	17.5266376667768	7.66686207020574	5.5289355340893	3.57910206697406	6.57932622897126	6.43545274279032	13.0130807361793
"Pycr2"	243.845042156458	175.745504567118	155.353038696757	168.62908349918	116.213190418724	178.391111811198	265.644316324093	182.205538962529	130.137707519085	139.448474428986	161.59684316141	143.654591061616	255.69724635456	239.765222624707	158.032457167723	75.6509916626532	247.263812859424	90.2809562597839	293.258889304176	0	87.7916907695384	262.059089900005	464.822866455999	365.822276220755	156.877468765877	336.121963099247	206.771021432609	184.838899895359	80.0588367964411	169.96662664958	184.297080576354	212.1508276775	201.4881929768	221.270506652953	153.727906093204	147.098722168321	105.305863958977	154.613958424034	144.722212166207	140.366327631535	144.969451372651	245.255207747322	207.39102473241	229.96556161996	179.210683126747	147.798520556192	135.226420017875	133.507948955624	191.916682451206	155.527773424174	189.826786670399	133.321551994784	132.408940358047	160.886318569758	170.037588286077
"Pyurf"	1386.11535370306	1477.26649838989	1529.83246581043	1242.85880060506	1653.35236452857	1523.43820638765	1419.73116216021	1285.13055672507	1322.41730335262	1279.82710975936	1521.62576595339	1383.96645244981	1771.8507904441	1094.41222585149	1086.81970543417	1027.86673454692	875.119965120118	839.822848928223	983.003796947597	1223.297617998	1925.64142780027	1584.15900290904	1346.61918664459	1733.1945647776	1648.78849702932	1204.21114602291	1505.29303602939	1485.73929421593	1576.99229564656	2002.59065754061	2088.144297571	1353.48938898126	1422.75336265251	1546.96945520847	1552.15595507009	1746.56457460614	1781.33182507448	1812.028740015	1902.39682121708	1686.16525503596	1417.68827121567	1458.8612357516	1299.53174295845	1541.75355124977	1627.55884039655	1910.82373004791	1813.87043641261	1262.52082164558	1473.11389589259	1411.79788692789	1675.26746682906	1135.47013074752	1267.34271485559	1309.15495796192	1464.40535217805
"Qdpr"	24746.0995253075	31819.9789269093	33215.7084544636	32981.7074107443	26856.9659639104	34118.6681638901	34798.5169959267	35186.0217661416	26012.7354173328	33678.3560020937	29239.687754229	31099.8105864961	27579.2427382169	15413.6167109101	6992.24310485962	5964.91623392268	7284.58585924087	6760.57393387219	9607.1612136048	20855.963255301	25399.5223242186	23508.5890781919	30599.6994366218	34801.6323050436	34121.7945015708	49320.4767628291	30962.926604426	22995.9270135975	29802.7359436918	21683.0811852395	36614.2426234633	19609.1503396331	15500.1988454296	22413.7402782631	23997.8470917386	23425.0060030198	23193.8936576592	24356.3837232527	22671.201381682	40536.3799612213	29451.3912704206	31003.5162620212	30946.6572871091	22678.0046447325	17502.3669893695	30598.3541540481	27999.3815225901	19257.0704634906	25471.4625211267	26501.0563786712	31057.873873491	26820.8961143868	22002.0893254585	25145.1525668654	30828.8558027246
"Qrsl1"	337.488955684224	256.086306654943	125.511212054442	97.251693658257	190.433379257573	90.8371919038615	153.700557605579	168.637041380213	162.087683616585	205.557380824949	118.62889642485	173.699995728097	103.262349489342	160.488011918151	453.303627138996	302.603966650613	329.685083812565	333.829582448969	304.989244876343	97.7376962833455	98.1880752027732	146.375347511714	193.106558490912	105.396966777016	66.7831794746303	194.489926228798	65.1328717512719	196.786661485553	222.663639840102	97.3196007429044	55.0389471404496	187.482126784768	193.949519089913	229.928917782851	118.306729574032	255.095252367848	182.899658455065	258.861248573572	232.255808234477	100.8514370798	150.617611815742	258.830219246251	307.081131041551	151.222489936861	209.350661652609	245.248094549285	222.873173733165	177.043149702024	236.609608501487	180.71889165485	205.492104016986	195.95583816683	194.912539533274	216.047342079389	204.739136915888
"Qtrt1"	129.803444493932	243.030926315671	143.942928509989	117.772693237522	158.206191998599	125.858759866796	139.485477133387	102.732910266107	168.321825294146	119.822392842684	105.551695244158	129.570807624202	93.4278400141663	170.155964443341	463.007374508944	406.212933492942	443.620370130143	457.703452665881	586.517778608351	132.418814319371	36.9649224292793	171.164720880634	167.472944531941	156.701310393342	73.7135094201109	79.286834037524	135.435019038359	61.1444269615826	82.5606754463299	128.845668589197	68.381722204801	152.945945534942	148.032141778874	77.9257001690835	111.222494270198	118.237580477068	129.692485086319	112.446515217479	110.875888353143	189.907384442665	167.562093145012	162.900137987151	151.315339933518	122.588645688461	99.3804697339235	168.100515138086	136.06115100564	184.782740945828	165.626725951041	106.240802972851	137.301899096551	144.953633712449	128.29686146494	87.3382872235829	99.7669523107082
"Rab24"	2023.079399184	2479.51800443551	1410.46515924118	1632.7577926111	1548.85815129493	1903.20333398572	1521.01361052458	1109.7092665537	2126.62157975798	1533.93321871884	1412.33772751475	1284.44104949209	1753.82085640628	3111.14712260608	3121.83415387467	3762.81454182936	4474.99018174996	3457.97058046196	3913.24661887492	2219.59155430565	1733.88589269838	1688.03828178832	2570.19702628611	1822.4195101973	1752.11341621648	2060.10235447926	2125.60610032722	1933.42894909556	1887.22028823277	1942.27991905205	1580.28492168412	2198.80353957223	2756.41330664181	1565.24832314937	1679.67219053911	1840.59603624538	1615.05940829715	1630.47447065345	1737.83366060873	2080.72438606746	1767.87421868727	1443.47622271948	1716.98406312797	2624.47078689238	2032.41206546016	1707.80378422896	1788.82850677967	2659.51704115226	2853.33661215126	1881.66700523049	1627.35002553362	1502.32809261236	1394.81716054191	1374.42883578165	1268.34160241961
"Rab3gap2"	882.663422558739	802.403760852155	913.686515724993	859.205330210106	725.600004042959	1013.43662292742	898.215397336651	802.479714154118	898.495669278473	885.23957470845	793.972928827737	866.622140848832	663.829389574339	1100.2129973666	849.771019682582	1295.93437891676	1430.2514665398	1068.67457526116	1419.37302423221	715.692163107078	615.696989212684	389.547295797304	416.973453732588	331.805265779495	415.81979672883	280.553412748162	341.172185363805	504.617224809383	490.360375378202	498.934291132637	403.618945696631	590.404241366066	662.032634066629	498.339662809694	544.777694864856	679.633336600471	587.495872613238	566.91784755479	675.759361647048	648.162159945618	815.217823952701	838.030709867231	773.488414130746	664.842071142529	746.982711032851	635.858470304935	625.213509835732	958.74186532626	947.314765889286	878.403340043572	856.063518528161	943.988170164408	931.797077178054	757.544722865603	876.214102902742
"Rab5if"	1321.2136314561	1707.24204436629	1649.19977237969	2669.51438005051	1523.46703406059	2409.92164544943	2973.61714627673	3004.45303608426	1609.96708823012	2343.7673220694	1841.08310908173	2525.69182977612	1535.00302058363	1101.17979261912	1337.73088742853	1274.55475083818	1301.77125005403	1297.5263015941	929.044161315629	2270.03681690351	1150.53321061132	2225.14137144824	1455.98927286953	1775.57641385195	1474.90021839726	2037.061736041	1644.86347549641	1248.18968142265	1601.17673592882	1505.02706500999	1572.77961071042	1376.51350981448	1437.83071042628	1329.54713127992	1103.72386033738	1638.56804440661	1822.34568787955	1876.45122269168	1807.86053746334	2103.13581652964	1771.63965898266	2535.81214799998	2288.42199393573	1509.54047647032	1796.99439535275	1910.01165026463	2454.10910402811	1748.1801721943	1327.64280325834	1681.23332539512	1665.13108501656	1968.50613683573	3016.62107598332	2751.61572273877	3103.1859862209
"Rad23a"	1105.18361311977	1332.6530546318	1385.01183651685	1551.56601166706	1597.68722289944	1397.57944652086	1753.78555325672	1803.64100004929	1004.47607779701	1481.25268393456	1402.06278372992	1549.21617811546	1552.21341216518	1188.19136534583	1078.5022076885	817.35962731171	1549.03506291345	1226.14135943521	1456.91016206314	2216.43872539329	1606.81897184774	2303.0508306077	2934.1943445035	2367.24933316632	2112.49057338147	2804.17879698525	2606.34872515804	1587.64667248523	1464.40955640157	1718.85604692397	2048.11597237794	1616.62219850374	1646.85757728997	2327.18850258041	1776.01779067125	1230.78804244633	1322.41995476904	1164.28995964765	1104.09042507445	1401.89395285781	1423.33643165876	1486.91625951605	1482.00024111357	1146.24857756875	1056.5284364336	1182.38816444953	1305.51926486393	1130.94777050091	1170.77939614069	1499.41916773024	1478.99025536889	1352.00580579945	1613.5797576552	1507.73464259659	1505.17967181808
